rmse_mean,emotion
0.0140521005,sad
0.05669302,angry
0.019602964,disgust
0.02014268,fear
0.021430975,happy
0.02207694,neutral
0.013161167,sad
0.09757729,angry
0.029624352,disgust
0.015635507,fear
0.015456899,happy
0.02240726,neutral
0.01048176,sad
0.11160854,angry
0.020975258,disgust
0.01721794,fear
0.02487752,happy
0.023302658,neutral
0.011681274,sad
0.09144382,angry
0.037233047,disgust
0.04893168,fear
0.03316103,happy
0.021802677,neutral
0.0122749815,sad
0.18198694,angry
0.05209022,angry
0.10545187,angry
0.031242624,disgust
0.013661785,disgust
0.053944554,disgust
0.05207951,fear
0.013354223,fear
0.01250911,fear
0.082360856,happy
0.018059308,happy
0.027339958,happy
0.010882374,neutral
0.007307613,sad
0.00943323,sad
0.010403696,sad
0.14579786,angry
0.03912764,disgust
0.037200276,fear
0.036638565,happy
0.023878656,neutral
0.01525972,sad
0.0996463,angry
0.016384322,disgust
0.058137298,fear
0.040333334,happy
0.019747624,neutral
0.011403919,sad
0.074477546,angry
0.027648663,disgust
0.042812888,fear
0.04370008,happy
0.026665779,neutral
0.011236685,sad
0.14309037,angry
0.02685713,disgust
0.055726763,fear
0.06992298,happy
0.026466612,neutral
0.013718939,sad
0.1552701,angry
0.027296338,disgust
0.043258157,fear
0.057816826,happy
0.025166696,neutral
0.012694776,sad
0.15005895,angry
0.06965128,disgust
0.069599815,fear
0.08345901,happy
0.033411283,neutral
0.0172717,sad
0.12872793,angry
0.04117051,disgust
0.084636085,fear
0.09862617,happy
0.037374996,neutral
0.01743034,sad
0.11587989,angry
0.040251352,disgust
0.056419205,fear
0.062016096,happy
0.014877926,neutral
0.011930272,sad
0.08335461,angry
0.03204714,disgust
0.081027724,fear
0.041526303,happy
0.02454206,neutral
0.009855499,sad
0.094545536,angry
0.051890742,disgust
0.11256656,fear
0.05799647,happy
0.03328501,neutral
0.012829279,sad
0.016778106,angry
0.010967811,disgust
0.009779054,fear
0.014499928,happy
0.011811004,neutral
0.008221708,sad
0.059952337,angry
0.017082289,angry
0.017868815,angry
0.012443529,disgust
0.007872083,disgust
0.012645119,disgust
0.03370352,fear
0.0073471447,fear
0.0074379016,fear
0.011637454,happy
0.011704358,happy
0.019093983,happy
0.011462673,neutral
0.008002938,sad
0.008080764,sad
0.011637126,sad
0.021054754,angry
0.01346239,disgust
0.011300286,fear
0.015334317,happy
0.013552873,neutral
0.011476265,sad
0.017819403,angry
0.010503857,disgust
0.008224251,fear
0.01719997,happy
0.008791159,neutral
0.00862292,sad
0.019736849,angry
0.013275828,disgust
0.013152273,fear
0.013397262,happy
0.0106507,neutral
0.009007133,sad
0.024742058,angry
0.012551517,disgust
0.01477096,fear
0.023683911,happy
0.01574181,neutral
0.009235369,sad
0.015704574,angry
0.009514244,disgust
0.012188851,fear
0.016956218,happy
0.008800965,neutral
0.0078060795,sad
0.030182602,angry
0.013993737,disgust
0.015206106,fear
0.021019472,happy
0.011608572,neutral
0.010628001,sad
0.028049944,angry
0.014333191,disgust
0.011053128,fear
0.020706143,happy
0.015472542,neutral
0.009101564,sad
0.013839716,angry
0.00868349,disgust
0.013077876,fear
0.010358548,happy
0.008690852,neutral
0.00938366,sad
0.025263978,angry
0.011431683,disgust
0.011154841,fear
0.015615716,happy
0.011830529,neutral
0.01025482,sad
0.021553965,angry
0.011543545,disgust
0.016002186,fear
0.022795755,happy
0.012292282,neutral
0.010069625,sad
0.023301722,angry
0.006561456,disgust
0.007516415,fear
0.020330552,happy
0.01073556,neutral
0.006937499,sad
0.10495207,angry
0.017379856,angry
0.036240052,angry
0.0095943175,disgust
0.008103967,disgust
0.008797624,disgust
0.01670664,fear
0.008013231,fear
0.0075777904,fear
0.04001982,happy
0.012217426,happy
0.020598326,happy
0.008576772,neutral
0.008358511,sad
0.008513857,sad
0.008150369,sad
0.08271353,angry
0.009328882,disgust
0.009814822,fear
0.019446002,happy
0.01259648,neutral
0.014825934,sad
0.037501216,angry
0.007553617,disgust
0.0080199195,fear
0.015432595,happy
0.010994118,neutral
0.0075068492,sad
0.018210562,angry
0.009493719,disgust
0.008070865,fear
0.012988699,happy
0.011933545,neutral
0.008074734,sad
0.036265958,angry
0.010059685,disgust
0.008965893,fear
0.012907966,happy
0.011938502,neutral
0.006933241,sad
0.06399372,angry
0.0077855126,disgust
0.007721361,fear
0.019202115,happy
0.011728771,neutral
0.00862141,sad
0.026454626,angry
0.009245919,disgust
0.008114637,fear
0.014159164,happy
0.011174811,neutral
0.008601584,sad
0.017878285,angry
0.010046676,disgust
0.0076809656,fear
0.021019017,happy
0.011832783,neutral
0.008079765,sad
0.014728752,angry
0.007617986,disgust
0.00895379,fear
0.010213102,happy
0.009867612,neutral
0.0069101797,sad
0.019264298,angry
0.008075819,disgust
0.008790498,fear
0.011228271,happy
0.009222539,neutral
0.0074924007,sad
0.029906007,angry
0.0072777634,disgust
0.007940171,fear
0.012546939,happy
0.010025978,neutral
0.008326271,sad
0.13785344,angry
0.023125364,disgust
0.021625044,fear
0.03742063,happy
0.026589103,neutral
0.010748659,sad
0.14521958,angry
0.03704327,angry
0.06585572,angry
0.055953838,disgust
0.014038015,disgust
0.03824232,disgust
0.09155149,fear
0.013609587,fear
0.028807968,fear
0.0779341,happy
0.022043014,happy
0.034262598,happy
0.015546334,neutral
0.01143677,sad
0.009249605,sad
0.009908406,sad
0.13008928,angry
0.0113698,disgust
0.03500742,fear
0.03362797,happy
0.016682599,neutral
0.010584516,sad
0.08941476,angry
0.039935637,disgust
0.012579522,fear
0.06433781,happy
0.01932917,neutral
0.012518776,sad
0.08243229,angry
0.014263167,disgust
0.009248182,fear
0.050841074,happy
0.015112053,neutral
0.008757584,sad
0.18607357,angry
0.0455217,disgust
0.1484498,fear
0.04215912,happy
0.022373132,neutral
0.012915385,sad
0.0856891,angry
0.017302837,disgust
0.0161436,fear
0.048431106,happy
0.02122141,neutral
0.0088939555,sad
0.14435054,angry
0.036499802,disgust
0.022189712,fear
0.05416572,happy
0.02226995,neutral
0.013997992,sad
0.114674866,angry
0.05656307,disgust
0.04214888,fear
0.043476213,happy
0.021603607,neutral
0.01040466,sad
0.04963017,angry
0.038296446,disgust
0.09456849,fear
0.034696758,happy
0.013211571,neutral
0.008657858,sad
0.13482207,angry
0.0208637,disgust
0.040686563,fear
0.054436937,happy
0.016151844,neutral
0.009866225,sad
0.13725159,angry
0.06557141,disgust
0.028020496,fear
0.052975815,happy
0.02160337,neutral
0.010412813,sad
0.19588713,angry
0.009862975,disgust
0.023923216,fear
0.037801467,happy
0.014111525,neutral
0.008131968,sad
0.17319964,angry
0.012920315,angry
0.09142635,angry
0.036268115,disgust
0.012117651,disgust
0.07365733,disgust
0.064818524,fear
0.0072822114,fear
0.009768616,fear
0.027134301,happy
0.0074275467,happy
0.022161445,happy
0.009940116,neutral
0.008275854,sad
0.0066594896,sad
0.0070920275,sad
0.091206,angry
0.025067164,disgust
0.025892008,fear
0.034974404,happy
0.017972102,neutral
0.012125061,sad
0.116066076,angry
0.0087998,disgust
0.0126568945,fear
0.02054229,happy
0.015202702,neutral
0.008986502,sad
0.08510898,angry
0.00834455,disgust
0.013083282,fear
0.016479557,happy
0.016457327,neutral
0.008565797,sad
0.17416842,angry
0.011330559,disgust
0.01454721,fear
0.01843629,happy
0.01813211,neutral
0.0104606785,sad
0.06340431,angry
0.0100418795,disgust
0.013445249,fear
0.020046232,happy
0.013106156,neutral
0.008583109,sad
0.17564416,angry
0.012369431,disgust
0.014017167,fear
0.026105935,happy
0.023716593,neutral
0.012067579,sad
0.20775118,angry
0.012597473,disgust
0.06318932,fear
0.034682814,happy
0.019110518,neutral
0.009348421,sad
0.10368526,angry
0.021013914,disgust
0.011614105,fear
0.00749009,happy
0.012346304,neutral
0.009211034,sad
0.09928142,angry
0.0109218815,disgust
0.011822754,fear
0.039823476,happy
0.010675864,neutral
0.0076740785,sad
0.11122769,angry
0.029661166,disgust
0.015398599,fear
0.043102954,happy
0.014424502,neutral
0.008900603,sad
0.055603635,angry
0.014705885,disgust
0.01172237,fear
0.02570101,happy
0.011957919,neutral
0.011992884,sad
0.11199575,angry
0.028760066,angry
0.020990463,angry
0.030583132,disgust
0.008427989,disgust
0.01900178,disgust
0.041515436,fear
0.00813912,fear
0.0070776134,fear
0.017630205,happy
0.018917268,happy
0.01700976,happy
0.010277194,neutral
0.0074992143,sad
0.0070647043,sad
0.0070802234,sad
0.085906155,angry
0.023280032,disgust
0.032130998,fear
0.039936323,happy
0.017731685,neutral
0.017879399,sad
0.05271164,angry
0.009916203,disgust
0.013066126,fear
0.016436081,happy
0.00946249,neutral
0.016250942,sad
0.033309206,angry
0.011240882,disgust
0.01646235,fear
0.027462596,happy
0.011697173,neutral
0.010357295,sad
0.06104834,angry
0.013193338,disgust
0.01283086,fear
0.025532395,happy
0.012476563,neutral
0.011242951,sad
0.04589159,angry
0.016981874,disgust
0.021966048,fear
0.027392488,happy
0.012540392,neutral
0.014910733,sad
0.08414778,angry
0.012513956,disgust
0.019526465,fear
0.03322213,happy
0.01308328,neutral
0.014352043,sad
0.09443193,angry
0.012047638,disgust
0.020896005,fear
0.061844975,happy
0.014059072,neutral
0.013335035,sad
0.04721742,angry
0.00987938,disgust
0.016147824,fear
0.012129212,happy
0.009511571,neutral
0.009952345,sad
0.04485938,angry
0.009154782,disgust
0.011426064,fear
0.025276346,happy
0.012163339,neutral
0.011307491,sad
0.048766505,angry
0.013860203,disgust
0.013733199,fear
0.026026098,happy
0.013741004,neutral
0.013579703,sad
0.06072137,angry
0.044893168,disgust
0.08365502,fear
0.02951115,happy
0.02152988,neutral
0.0150119,sad
0.17996924,angry
0.02737749,angry
0.07513465,angry
0.06043625,disgust
0.0101315705,disgust
0.023772905,disgust
0.108841725,fear
0.009004959,fear
0.009558446,fear
0.11522795,happy
0.021609396,happy
0.03277831,happy
0.008622913,neutral
0.06385439,sad
0.006695345,sad
0.0072221244,sad
0.083373025,angry
0.014961813,disgust
0.05438016,fear
0.023775559,happy
0.018656591,neutral
0.009258234,sad
0.066622026,angry
0.060804877,disgust
0.06618099,fear
0.028165834,happy
0.016988875,neutral
0.014330812,sad
0.043635357,angry
0.045197498,disgust
0.08888375,fear
0.026922056,happy
0.018475307,neutral
0.012298904,sad
0.14011472,angry
0.05814331,disgust
0.09006662,fear
0.04831658,happy
0.0191706,neutral
0.011185426,sad
0.04035697,angry
0.020673964,disgust
0.019600438,fear
0.018758493,happy
0.014099414,neutral
0.0149975205,sad
0.10975243,angry
0.04290275,disgust
0.06924852,fear
0.04781265,happy
0.021088172,neutral
0.028123852,sad
0.10269438,angry
0.027637204,disgust
0.024418104,fear
0.045112904,happy
0.014873944,neutral
0.023015665,sad
0.07777003,angry
0.019570556,disgust
0.031875342,fear
0.02106895,happy
0.012456216,neutral
0.008511666,sad
0.041456103,angry
0.026750913,disgust
0.04716035,fear
0.02661429,happy
0.018082794,neutral
0.011486704,sad
0.08505669,angry
0.065784566,disgust
0.08052341,fear
0.035639416,happy
0.017692247,neutral
0.012476101,sad
0.07437147,angry
0.00960007,disgust
0.020625446,fear
0.040254273,happy
0.009262875,neutral
0.008441228,sad
0.19447699,angry
0.023952747,angry
0.04371255,angry
0.032864314,disgust
0.009537551,disgust
0.021171859,disgust
0.031023636,fear
0.0076524764,fear
0.007378481,fear
0.107050695,happy
0.010755183,happy
0.027395314,happy
0.011377104,neutral
0.008822873,sad
0.005866687,sad
0.008701357,sad
0.03581242,angry
0.011131291,disgust
0.010782755,fear
0.017018417,happy
0.012344462,neutral
0.0092241485,sad
0.06847617,angry
0.010479875,disgust
0.053902756,fear
0.037197154,happy
0.013269249,neutral
0.010927451,sad
0.07392232,angry
0.013081796,disgust
0.031197703,fear
0.018581992,happy
0.012521306,neutral
0.008783444,sad
0.08165803,angry
0.013834016,disgust
0.069451086,fear
0.028280197,happy
0.017766396,neutral
0.012898722,sad
0.04310159,angry
0.009478002,disgust
0.011972096,fear
0.026278356,happy
0.01377459,neutral
0.007500105,sad
0.074796245,angry
0.011790855,disgust
0.03841026,fear
0.022784354,happy
0.018278835,neutral
0.0074353544,sad
0.068527736,angry
0.02084182,disgust
0.04949557,fear
0.02457426,happy
0.011439867,neutral
0.012325066,sad
0.04633146,angry
0.018625058,disgust
0.032407697,fear
0.0137074785,happy
0.0123262135,neutral
0.008756,sad
0.047250025,angry
0.008775644,disgust
0.017092055,fear
0.022773897,happy
0.010265106,neutral
0.007871416,sad
0.064075574,angry
0.025975272,disgust
0.03783169,fear
0.038605303,happy
0.013450008,neutral
0.008614173,sad
0.01717176,angry
0.014157257,disgust
0.03159586,fear
0.010058667,happy
0.00977186,neutral
0.0081619285,sad
0.17403151,angry
0.021585548,angry
0.055538647,angry
0.0115816975,disgust
0.008639767,disgust
0.011614959,disgust
0.1624016,fear
0.009022605,fear
0.008972389,fear
0.023056261,happy
0.011209605,happy
0.01309833,happy
0.009613697,neutral
0.008171358,sad
0.0066853673,sad
0.0068039,sad
0.020827876,angry
0.011773263,disgust
0.015961548,fear
0.01114265,happy
0.012754079,neutral
0.010979254,sad
0.016347757,angry
0.011881307,disgust
0.0093466425,fear
0.010874353,happy
0.012362802,neutral
0.010216466,sad
0.013896033,angry
0.008717963,disgust
0.013781338,fear
0.013040104,happy
0.0104955025,neutral
0.009543021,sad
0.021143265,angry
0.011260505,disgust
0.013663074,fear
0.013146822,happy
0.012831546,neutral
0.011687084,sad
0.012893137,angry
0.011701672,disgust
0.011202139,fear
0.009488882,happy
0.010930811,neutral
0.010044369,sad
0.015610541,angry
0.010032589,disgust
0.013294027,fear
0.013366018,happy
0.0139054665,neutral
0.012149506,sad
0.019636283,angry
0.011321481,disgust
0.019147405,fear
0.014419918,happy
0.0145495515,neutral
0.010810478,sad
0.015028636,angry
0.008779334,disgust
0.012802464,fear
0.012909365,happy
0.011385616,neutral
0.007916656,sad
0.01434552,angry
0.010885157,disgust
0.014353513,fear
0.017829886,happy
0.008945066,neutral
0.009478268,sad
0.020878732,angry
0.013614611,disgust
0.02086532,fear
0.011992081,happy
0.013439712,neutral
0.010717136,sad
0.034964792,angry
0.0098335715,disgust
0.011162511,fear
0.017688094,happy
0.014399264,neutral
0.009533135,sad
0.14185454,angry
0.06759741,angry
0.08414927,angry
0.018074803,disgust
0.011104524,disgust
0.0104012815,disgust
0.060457304,fear
0.0076090633,fear
0.01182604,fear
0.040454324,happy
0.021667542,happy
0.00948489,happy
0.013725738,neutral
0.010156996,sad
0.0062405965,sad
0.0068064528,sad
0.04602409,angry
0.011580842,disgust
0.010384682,fear
0.039815158,happy
0.01400683,neutral
0.011491801,sad
0.046232376,angry
0.007619667,disgust
0.012326392,fear
0.04011261,happy
0.027105393,neutral
0.012951692,sad
0.035330914,angry
0.02562793,disgust
0.012827496,fear
0.01840859,happy
0.019230299,neutral
0.0111234505,sad
0.02514703,angry
0.019822085,disgust
0.014314505,fear
0.03354881,happy
0.02260439,neutral
0.021699771,sad
0.03283668,angry
0.014995796,disgust
0.007835403,fear
0.012344865,happy
0.016444262,neutral
0.0076481,sad
0.011894899,angry
0.011181766,disgust
0.007852247,fear
0.016932992,happy
0.017538609,neutral
0.009737147,sad
0.020086017,angry
0.008359678,disgust
0.010206707,fear
0.019625235,happy
0.01247677,neutral
0.0085095065,sad
0.02654885,angry
0.01095274,disgust
0.009825415,fear
0.015935188,happy
0.011623768,neutral
0.008321671,sad
0.034194347,angry
0.009498433,disgust
0.017594982,fear
0.02404211,happy
0.013782542,neutral
0.010709675,sad
0.04194854,angry
0.0113859605,disgust
0.013693896,fear
0.020631395,happy
0.01541599,neutral
0.009610197,sad
0.07645113,angry
0.01565284,disgust
0.03804971,fear
0.027390487,happy
0.014528621,neutral
0.010685334,sad
0.122223236,angry
0.030757153,angry
0.07028948,angry
0.033680785,disgust
0.008594917,disgust
0.016473446,disgust
0.057428475,fear
0.008184474,fear
0.016981782,fear
0.059730314,happy
0.019891763,happy
0.056824807,happy
0.01654676,neutral
0.009211897,sad
0.0066960044,sad
0.005764524,sad
0.044917103,angry
0.017214913,disgust
0.027312184,fear
0.050526857,happy
0.021422822,neutral
0.012792842,sad
0.03842622,angry
0.017562848,disgust
0.009807482,fear
0.043763667,happy
0.025542274,neutral
0.017758822,sad
0.043009777,angry
0.013423908,disgust
0.02611156,fear
0.031885516,happy
0.02349535,neutral
0.011497803,sad
0.060936164,angry
0.019559579,disgust
0.016261354,fear
0.05046021,happy
0.02943025,neutral
0.015366974,sad
0.07678065,angry
0.01144964,disgust
0.019034183,fear
0.04400186,happy
0.024382804,neutral
0.010274191,sad
0.0626689,angry
0.023881676,disgust
0.04191312,fear
0.041719608,happy
0.022135528,neutral
0.014601479,sad
0.03987734,angry
0.03808154,disgust
0.03674536,fear
0.0326398,happy
0.017778622,neutral
0.012884293,sad
0.09478754,angry
0.018165592,disgust
0.012465634,fear
0.046027087,happy
0.01596361,neutral
0.0073690875,sad
0.05886674,angry
0.016189022,disgust
0.031223552,fear
0.035460945,happy
0.016468175,neutral
0.009268091,sad
0.06408329,angry
0.018409193,disgust
0.024093512,fear
0.046209387,happy
0.031630788,neutral
0.01456556,sad
0.08854526,angry
0.01016836,disgust
0.022417506,fear
0.030961623,happy
0.018347519,neutral
0.0073723476,sad
0.13379614,angry
0.009098276,angry
0.06104007,angry
0.11980788,disgust
0.005879196,disgust
0.022434155,disgust
0.16396515,fear
0.0120692905,fear
0.057825465,fear
0.08620329,happy
0.012491173,happy
0.033135973,happy
0.013930888,neutral
0.026205584,sad
0.008726855,sad
0.041792396,sad
0.08095111,angry
0.013227071,disgust
0.015172891,fear
0.036497258,happy
0.01845483,neutral
0.015402176,sad
0.044277404,angry
0.02572642,disgust
0.017970946,fear
0.032686614,happy
0.0142685305,neutral
0.011035087,sad
0.047148164,angry
0.0076629594,disgust
0.009116031,fear
0.028291786,happy
0.015174701,neutral
0.008345925,sad
0.059710104,angry
0.010046256,disgust
0.019715505,fear
0.011148671,happy
0.018557802,neutral
0.011638786,sad
0.03507728,angry
0.006807339,disgust
0.015597471,fear
0.019057348,happy
0.012292311,neutral
0.007851133,sad
0.052111175,angry
0.012218493,disgust
0.024887033,fear
0.04503984,happy
0.012851682,neutral
0.011528356,sad
0.056137204,angry
0.008180601,disgust
0.015534709,fear
0.024271348,happy
0.015287015,neutral
0.011697527,sad
0.032616377,angry
0.010702774,disgust
0.033153534,fear
0.028239883,happy
0.01205052,neutral
0.0075650294,sad
0.013474942,angry
0.01019853,disgust
0.008512329,fear
0.019045774,happy
0.01242779,neutral
0.0076140827,sad
0.009270502,angry
0.008960908,disgust
0.007823976,fear
0.027547458,happy
0.015500437,neutral
0.0066087362,sad
0.07621849,angry
0.010973433,disgust
0.014163705,fear
0.035872888,happy
0.0104388455,neutral
0.011486624,sad
0.16733299,angry
0.04573328,angry
0.08716893,angry
0.091521695,disgust
0.01298757,disgust
0.0933228,disgust
0.16222164,fear
0.009468064,fear
0.016871952,fear
0.17370881,happy
0.058175705,happy
0.07028205,happy
0.009055482,neutral
0.013542131,sad
0.0077041383,sad
0.007813819,sad
0.10357881,angry
0.016739957,disgust
0.011785995,fear
0.027817775,happy
0.012321782,neutral
0.007241225,sad
0.072517626,angry
0.011656165,disgust
0.011135706,fear
0.016106728,happy
0.012495759,neutral
0.011694694,sad
0.08555405,angry
0.012168062,disgust
0.025997633,fear
0.027878229,happy
0.011893869,neutral
0.00984245,sad
0.08705818,angry
0.031556427,disgust
0.014209464,fear
0.026987316,happy
0.014597866,neutral
0.015707746,sad
0.10464543,angry
0.08191169,disgust
0.012305278,fear
0.018029854,happy
0.013029444,neutral
0.019499332,sad
0.07999499,angry
0.039902736,disgust
0.013728662,fear
0.016672432,happy
0.018658405,neutral
0.012286983,sad
0.13895422,angry
0.07508247,disgust
0.013897036,fear
0.08740163,happy
0.017345078,neutral
0.018147388,sad
0.083074555,angry
0.011493115,disgust
0.07193237,fear
0.06400424,happy
0.010867644,neutral
0.009207202,sad
0.07108038,angry
0.010004109,disgust
0.016384698,fear
0.047796637,happy
0.010093915,neutral
0.013284314,sad
0.11880593,angry
0.028246207,disgust
0.018250246,fear
0.032937597,happy
0.011950653,neutral
0.012059782,sad
0.13285787,angry
0.054801535,disgust
0.07651932,fear
0.09823095,happy
0.026609091,neutral
0.06507776,sad
0.06017371,angry
0.023081746,angry
0.047909103,angry
0.075897634,disgust
0.013933996,disgust
0.029404413,disgust
0.14601983,fear
0.026562214,fear
0.07111262,fear
0.079317935,happy
0.01675554,happy
0.027784731,happy
0.012023128,neutral
0.01602684,sad
0.013470012,sad
0.017615022,sad
0.033091765,angry
0.023525583,disgust
0.054992974,fear
0.020221474,happy
0.014970186,neutral
0.023027238,sad
0.073270455,angry
0.045848683,disgust
0.0664475,fear
0.06490407,happy
0.020845123,neutral
0.04197435,sad
0.06750893,angry
0.02402645,disgust
0.060791053,fear
0.060143154,happy
0.015227955,neutral
0.04122287,sad
0.09742035,angry
0.064592876,disgust
0.08334203,fear
0.05567815,happy
0.016850322,neutral
0.03229123,sad
0.03927285,angry
0.01760349,disgust
0.04773719,fear
0.049688246,happy
0.012918959,neutral
0.019858543,sad
0.07359553,angry
0.061517797,disgust
0.084327675,fear
0.08315639,happy
0.019304285,neutral
0.026416766,sad
0.0704929,angry
0.03207081,disgust
0.073649146,fear
0.053651292,happy
0.01786273,neutral
0.018371906,sad
0.010602467,angry
0.014183484,disgust
0.019385574,fear
0.020413777,happy
0.0155226085,neutral
0.012280192,sad
0.08225411,angry
0.036338195,disgust
0.07973759,fear
0.038192924,happy
0.012634379,neutral
0.046494517,sad
0.10252289,angry
0.037376635,disgust
0.07067175,fear
0.05956108,happy
0.013606998,neutral
0.062069103,sad
0.04398808,angry
0.011321257,disgust
0.011346745,fear
0.025525386,happy
0.019080425,neutral
0.008661305,sad
0.22302316,angry
0.05351431,angry
0.12087314,angry
0.01482058,disgust
0.0068147983,disgust
0.0132039925,disgust
0.04398168,fear
0.0075493325,fear
0.009949381,fear
0.081104614,happy
0.0135752745,happy
0.015555552,happy
0.015279438,neutral
0.0065940544,sad
0.0070768157,sad
0.009885081,sad
0.12830016,angry
0.01173373,disgust
0.0077078426,fear
0.06203555,happy
0.019228853,neutral
0.009948752,sad
0.033739954,angry
0.010273789,disgust
0.0125700515,fear
0.02238699,happy
0.014379574,neutral
0.006894555,sad
0.0387974,angry
0.011133585,disgust
0.015816122,fear
0.01608783,happy
0.018615322,neutral
0.0070552444,sad
0.054743428,angry
0.01250503,disgust
0.013859937,fear
0.08219961,happy
0.018847365,neutral
0.008743661,sad
0.095216,angry
0.014683724,disgust
0.015370858,fear
0.01457635,happy
0.015010853,neutral
0.012678789,sad
0.039658602,angry
0.010148304,disgust
0.008915833,fear
0.036387067,happy
0.022661354,neutral
0.009491447,sad
0.093681715,angry
0.0096867345,disgust
0.009391397,fear
0.041620612,happy
0.019447403,neutral
0.010976654,sad
0.101936445,angry
0.0066767815,disgust
0.011146132,fear
0.041108675,happy
0.016129214,neutral
0.0061894497,sad
0.03341034,angry
0.008607322,disgust
0.009625065,fear
0.035597112,happy
0.013793224,neutral
0.008824237,sad
0.020546965,angry
0.008517266,disgust
0.042895786,fear
0.017727975,happy
0.021471795,neutral
0.0074814577,sad
0.0669022,angry
0.012231515,disgust
0.045544542,fear
0.046250027,happy
0.015418069,neutral
0.008103147,sad
0.14188094,angry
0.0470896,angry
0.104866706,angry
0.042806216,disgust
0.015684454,disgust
0.046707615,disgust
0.11561645,fear
0.0058263284,fear
0.013400349,fear
0.13215043,happy
0.01038372,happy
0.03458028,happy
0.010898032,neutral
0.006748905,sad
0.005878939,sad
0.0063795396,sad
0.057189424,angry
0.027052747,disgust
0.03794734,fear
0.03119905,happy
0.015765792,neutral
0.009183086,sad
0.051181585,angry
0.010017566,disgust
0.058073524,fear
0.027720232,happy
0.013080285,neutral
0.007181562,sad
0.1094597,angry
0.025696458,disgust
0.041869428,fear
0.04957172,happy
0.014939036,neutral
0.015877344,sad
0.08804621,angry
0.022084625,disgust
0.051614493,fear
0.049096666,happy
0.018176647,neutral
0.0100916745,sad
0.052258145,angry
0.033424154,disgust
0.028074784,fear
0.035253648,happy
0.016413359,neutral
0.013381259,sad
0.08638914,angry
0.041122165,disgust
0.055090174,fear
0.047598936,happy
0.022078972,neutral
0.013121526,sad
0.07776423,angry
0.052625723,disgust
0.058335695,fear
0.09116077,happy
0.016966289,neutral
0.015012808,sad
0.046392076,angry
0.019724187,disgust
0.01777647,fear
0.038778935,happy
0.010234867,neutral
0.008213404,sad
0.05584445,angry
0.024945885,disgust
0.058138624,fear
0.020196585,happy
0.010074139,neutral
0.008949887,sad
0.07260551,angry
0.018279132,disgust
0.039419908,fear
0.047015443,happy
0.02009325,neutral
0.0089881,sad
0.07475977,angry
0.014188762,disgust
0.013641607,fear
0.09353018,happy
0.013751921,neutral
0.0104880575,sad
0.15966171,angry
0.01462634,angry
0.046573848,angry
0.12640195,disgust
0.009244583,disgust
0.014809271,disgust
0.09631397,fear
0.015126781,fear
0.029428953,fear
0.100419335,happy
0.019912489,happy
0.04034805,happy
0.009939398,neutral
0.01117862,sad
0.009056113,sad
0.013884,sad
0.12097442,angry
0.012049741,disgust
0.020812072,fear
0.05661529,happy
0.015613113,neutral
0.013962583,sad
0.11597691,angry
0.01709051,disgust
0.011958465,fear
0.079288036,happy
0.017445324,neutral
0.016579395,sad
0.064414784,angry
0.01597682,disgust
0.013710251,fear
0.076954186,happy
0.013398132,neutral
0.008557718,sad
0.12706925,angry
0.03039403,disgust
0.02727487,fear
0.12011335,happy
0.018092945,neutral
0.017057644,sad
0.101141036,angry
0.01793577,disgust
0.018679492,fear
0.044823304,happy
0.016288353,neutral
0.010659957,sad
0.10035785,angry
0.056122154,disgust
0.018869115,fear
0.12905703,happy
0.02139718,neutral
0.012134747,sad
0.13205776,angry
0.05641885,disgust
0.019480983,fear
0.12651217,happy
0.015457241,neutral
0.016464926,sad
0.11818585,angry
0.046797987,disgust
0.047865726,fear
0.107247844,happy
0.021232674,neutral
0.009151024,sad
0.041517757,angry
0.015150588,disgust
0.017893951,fear
0.07675568,happy
0.013774234,neutral
0.008726381,sad
0.114319496,angry
0.029796043,disgust
0.010319,fear
0.06364683,happy
0.014517127,neutral
0.010703003,sad
0.026427962,angry
0.0057351887,disgust
0.0113418875,fear
0.016292572,happy
0.01142359,neutral
0.007379944,sad
0.16713504,angry
0.019452613,angry
0.06336581,angry
0.006854624,disgust
0.007487103,disgust
0.009268502,disgust
0.06795843,fear
0.008442181,fear
0.009767232,fear
0.028739283,happy
0.014573479,happy
0.0108713005,happy
0.011906302,neutral
0.0073232893,sad
0.006764608,sad
0.00649817,sad
0.04322081,angry
0.0072816275,disgust
0.012709235,fear
0.017046634,happy
0.012065073,neutral
0.009234006,sad
0.03728146,angry
0.0064020883,disgust
0.01122898,fear
0.011225973,happy
0.01081516,neutral
0.0076154927,sad
0.021677058,angry
0.0083924495,disgust
0.010576045,fear
0.014575103,happy
0.012572805,neutral
0.0071765617,sad
0.053827975,angry
0.008412267,disgust
0.020454662,fear
0.018106386,happy
0.012361674,neutral
0.010763074,sad
0.02815901,angry
0.0083263805,disgust
0.0071858824,fear
0.009318912,happy
0.010783804,neutral
0.006422488,sad
0.061843112,angry
0.009434373,disgust
0.017361835,fear
0.012260036,happy
0.013325785,neutral
0.009216022,sad
0.029776454,angry
0.0109722465,disgust
0.012219126,fear
0.012666198,happy
0.012099886,neutral
0.009736582,sad
0.020316122,angry
0.007921333,disgust
0.023520112,fear
0.016707223,happy
0.008801139,neutral
0.008480395,sad
0.021827802,angry
0.010520886,disgust
0.01436223,fear
0.010943115,happy
0.010188451,neutral
0.007070223,sad
0.036737032,angry
0.00980774,disgust
0.027571362,fear
