chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,emotion
0.6816231,0.6803676,0.60820127,0.66475725,0.6625447,0.6797309,0.7636827,0.7156887,0.78997946,0.8211655,0.71968395,0.6476705,male_disgust
0.54501975,0.5201863,0.46680236,0.5284248,0.623117,0.67948145,0.8198356,0.7790621,0.73288137,0.6951436,0.62929523,0.5343038,male_fear
0.64130217,0.5446751,0.45320252,0.52508384,0.5818966,0.6319343,0.7501741,0.67876655,0.73078096,0.7729042,0.7552995,0.65583736,male_happy
0.6278889,0.631726,0.55725855,0.6243444,0.6431992,0.59958,0.70606834,0.66576016,0.7429657,0.8486518,0.7540885,0.60508925,male_neutral
0.74855304,0.7228274,0.5967185,0.5916355,0.6345208,0.6161413,0.7597214,0.7425793,0.72832793,0.7833706,0.76336175,0.68262047,male_sad
0.6669028,0.6760236,0.58758634,0.5907416,0.7123789,0.6365912,0.7039632,0.6532212,0.62461686,0.71752995,0.6215871,0.59215707,male_angry
0.6396177,0.67630714,0.5472836,0.54942,0.7111117,0.60899884,0.6907527,0.73863965,0.62771,0.7248556,0.7272062,0.63154745,male_disgust
0.6697127,0.7197999,0.6337727,0.5759859,0.61610675,0.57169145,0.65257823,0.6415639,0.6496109,0.7384473,0.6519331,0.5988408,male_fear
0.6599692,0.6616324,0.534712,0.5694451,0.7375272,0.73399526,0.7058821,0.69951284,0.6388594,0.69626266,0.67056525,0.6385826,male_happy
0.6579315,0.6534818,0.5119461,0.5917664,0.61573225,0.64318144,0.71193194,0.6365777,0.66320294,0.74855095,0.6860321,0.5838281,male_neutral
0.6585419,0.7025439,0.5319722,0.5696576,0.73970217,0.6556785,0.7588436,0.71823025,0.6807401,0.7997412,0.7480584,0.61151147,male_sad
0.5812059,0.6145824,0.5746559,0.59321606,0.61379766,0.60851127,0.77287394,0.8219069,0.6952635,0.69325703,0.60217565,0.5652521,male_angry
0.6551954,0.6895267,0.58271796,0.6664687,0.7851361,0.697649,0.7468941,0.7938412,0.7167207,0.8229724,0.81400734,0.69250387,male_disgust
0.6210813,0.5939959,0.57191116,0.65361303,0.7194723,0.745383,0.819094,0.70135677,0.6855732,0.7014819,0.6197554,0.56517893,male_fear
0.57979417,0.6194007,0.50545686,0.5670073,0.690731,0.63878167,0.72181904,0.65212166,0.6254957,0.765989,0.66017765,0.5405305,male_happy
0.58557177,0.6064174,0.6014317,0.66427773,0.6458074,0.6692045,0.8050828,0.7104317,0.6441248,0.7125707,0.74437803,0.6738204,male_neutral
0.59157723,0.66233253,0.64419097,0.6444856,0.70928377,0.7082898,0.77338755,0.76628244,0.70174676,0.7779315,0.80904824,0.70352346,male_sad
0.6297292,0.6526003,0.5648821,0.53566414,0.64106107,0.57293993,0.6359518,0.6124682,0.5694589,0.7100693,0.6639868,0.618722,male_angry
0.67697096,0.5663944,0.53328854,0.6421618,0.6723089,0.66253996,0.74108016,0.6407246,0.7358154,0.7301195,0.6498235,0.6795934,male_disgust
0.57945347,0.54961747,0.51492923,0.68622136,0.6987591,0.6684119,0.75326264,0.61409414,0.6621217,0.6690452,0.6092044,0.57235307,male_fear
0.66158396,0.6711595,0.54440045,0.57147497,0.6775646,0.64640355,0.7759165,0.6956682,0.67197746,0.7889298,0.74888515,0.62377197,male_happy
0.64617443,0.6613845,0.57231045,0.58030283,0.64270556,0.6051464,0.7889178,0.797701,0.6387829,0.72344744,0.747786,0.657975,male_neutral
0.62726676,0.59810036,0.5447077,0.67336756,0.6435739,0.5861099,0.717412,0.6579664,0.7413798,0.80814916,0.66103756,0.5836722,male_sad
0.67460716,0.58121353,0.52199996,0.6428918,0.6622919,0.6477747,0.7240624,0.6612547,0.7191788,0.78774107,0.7328053,0.6647713,male_angry
0.6192931,0.59274113,0.50461096,0.5699873,0.6416438,0.6161599,0.7263486,0.613919,0.5903311,0.67209506,0.7222372,0.6425799,male_disgust
0.633528,0.5525833,0.47485477,0.5434768,0.68167216,0.64160377,0.61322796,0.53776026,0.593822,0.61099976,0.5654946,0.6031612,male_fear
0.6789211,0.67070043,0.54429454,0.575929,0.6294026,0.6401546,0.7332059,0.6972401,0.7050641,0.75640863,0.7031535,0.6244526,male_happy
0.65725887,0.61832017,0.53773236,0.59129393,0.6374058,0.65648603,0.73437464,0.6921861,0.7519215,0.82204264,0.668326,0.58034176,male_neutral
0.70356107,0.688007,0.5179982,0.5101202,0.60989606,0.63510466,0.7249956,0.68490475,0.7324308,0.75659096,0.6341249,0.5641654,male_sad
0.6447655,0.5712535,0.568006,0.699803,0.6918227,0.6085631,0.6468994,0.63546807,0.67948705,0.77312034,0.7199248,0.61001056,male_angry
0.5768138,0.6499286,0.54855144,0.5777237,0.7003052,0.6957973,0.76159775,0.7426189,0.6791238,0.7225237,0.705995,0.5926722,male_disgust
0.69447947,0.7098579,0.62979394,0.68466824,0.70131004,0.66632116,0.75393724,0.753785,0.78968763,0.80587703,0.77003324,0.67062753,male_fear
0.6356222,0.58621436,0.5922801,0.65285987,0.57641673,0.5753085,0.7586235,0.67031497,0.66571593,0.80338526,0.72510374,0.5731188,male_happy
0.65343577,0.61053354,0.5794425,0.7089524,0.670079,0.65597606,0.7455414,0.7591146,0.77940655,0.781176,0.69279665,0.60946345,male_neutral
0.6860563,0.7284412,0.67516446,0.6784779,0.7222472,0.6924014,0.8170108,0.8215206,0.8189046,0.8580964,0.75486255,0.6671547,male_sad
0.60028607,0.6236002,0.61613584,0.71881,0.73421705,0.64235246,0.6441799,0.6596889,0.74308413,0.74576217,0.77179086,0.64830303,male_angry
0.66970277,0.738984,0.66370136,0.68111074,0.69880027,0.723781,0.7380066,0.68600214,0.7948954,0.7965777,0.7060928,0.6471213,male_disgust
0.64741534,0.618378,0.561062,0.5463203,0.6004818,0.62305003,0.65276855,0.58907735,0.646761,0.704336,0.70838183,0.6645837,male_fear
0.5806422,0.59150076,0.5888029,0.6711922,0.7118942,0.6928906,0.756031,0.73670006,0.7759147,0.80785257,0.7222485,0.60620224,male_happy
0.6709369,0.6891711,0.61839753,0.5895239,0.6508994,0.6058711,0.6613012,0.6892351,0.7318688,0.8594432,0.8177737,0.69387275,male_neutral
0.69136965,0.7148649,0.66490215,0.6399502,0.7486987,0.7112277,0.67277306,0.6659364,0.68983823,0.8221163,0.8155343,0.77798724,male_sad
0.5838061,0.56901944,0.5231405,0.5471961,0.58388186,0.6313279,0.71042883,0.57079345,0.60829693,0.70645624,0.71761084,0.60032,male_angry
0.6791116,0.6285265,0.60880715,0.73884463,0.7034126,0.68925166,0.7829489,0.66050404,0.7728215,0.809408,0.6480746,0.6106016,male_disgust
0.59218895,0.5083744,0.4742945,0.6487576,0.6008458,0.57200396,0.6958587,0.64560276,0.7205323,0.6988141,0.58218527,0.5397026,male_fear
0.6675854,0.60488355,0.5793688,0.6612674,0.6795631,0.66371506,0.6684151,0.6866238,0.76006836,0.76047033,0.68806493,0.61104345,male_happy
0.68267703,0.58928066,0.47025993,0.6317906,0.5920695,0.5438657,0.73469436,0.6203478,0.6393478,0.7130647,0.5958021,0.57686615,male_neutral
0.63137895,0.6758894,0.5744238,0.58312637,0.6603422,0.62920463,0.73717403,0.68792504,0.6985275,0.78431845,0.7281197,0.63453364,male_sad
0.62408143,0.5613608,0.53746676,0.6218809,0.6748978,0.63061404,0.62258005,0.6210695,0.7402625,0.8273379,0.7029542,0.6142338,male_angry
0.73917586,0.6538565,0.66125894,0.7590686,0.75121766,0.7395157,0.78947556,0.7584631,0.8035653,0.82651377,0.7705909,0.70667213,male_disgust
0.6009567,0.66761523,0.64725107,0.5892216,0.61793786,0.61218756,0.6467165,0.75637084,0.7791638,0.81998783,0.85771924,0.73651904,male_fear
0.61830837,0.5569348,0.5552381,0.6570451,0.7000882,0.64410084,0.708769,0.74225485,0.76089215,0.76590085,0.77846473,0.6886975,male_happy
0.6564338,0.5836423,0.56138176,0.60412294,0.66234267,0.68580043,0.7522744,0.73565215,0.72788686,0.8450056,0.7866661,0.6330818,male_neutral
0.67837685,0.7028904,0.6070437,0.60488075,0.70875937,0.72090906,0.7944195,0.82949847,0.7894131,0.8308312,0.84715563,0.73604244,male_sad
0.5619813,0.51351076,0.45908967,0.64382035,0.708653,0.7258975,0.7333057,0.5991063,0.6034673,0.6044113,0.6133584,0.5650944,male_angry
0.69459254,0.7366188,0.63963956,0.70507926,0.7771428,0.7448673,0.7733075,0.7815007,0.7116803,0.76138866,0.7886352,0.7752414,male_angry
0.70869535,0.6194404,0.62328994,0.7661818,0.76146376,0.75561404,0.7567905,0.70574534,0.7055116,0.677857,0.656924,0.6135267,male_angry
0.5654032,0.57937855,0.61424065,0.6689159,0.72523314,0.63809943,0.7005087,0.6646375,0.6220893,0.6107826,0.5583605,0.5885017,male_disgust
0.6557247,0.6922602,0.6261078,0.75017697,0.82080626,0.74858356,0.76775175,0.74973935,0.7630244,0.7880827,0.81963766,0.7100677,male_disgust
0.6684714,0.63258874,0.60314274,0.75154364,0.82465434,0.75497913,0.7976038,0.71012795,0.6937991,0.70521784,0.7119073,0.64858747,male_disgust
0.6485727,0.6055321,0.54222244,0.5229916,0.6061896,0.654343,0.68634313,0.64494544,0.7007507,0.69456327,0.5752836,0.55783147,male_fear
0.6746336,0.6576125,0.60883844,0.7011668,0.73903126,0.6991658,0.76893514,0.7172483,0.7593914,0.8201542,0.82923543,0.7152861,male_fear
0.6309935,0.6492534,0.63854086,0.6807915,0.7299449,0.6897383,0.7324605,0.6753073,0.70264477,0.76074,0.6736387,0.59732515,male_fear
0.59593475,0.631956,0.5652856,0.5630045,0.6085352,0.68114066,0.7416192,0.6691269,0.65772235,0.66057706,0.6017669,0.55113447,male_happy
0.68965805,0.6126186,0.60349625,0.6846033,0.6784983,0.6934306,0.75860876,0.6956783,0.7348547,0.7711991,0.7536562,0.61632913,male_happy
0.50715995,0.57406884,0.5835597,0.6740404,0.77253544,0.71720815,0.67497927,0.7055798,0.66632557,0.7363538,0.76275176,0.63629484,male_happy
0.6681351,0.6291591,0.5717797,0.6540215,0.6846153,0.71188277,0.72470474,0.67792314,0.7116786,0.77900225,0.79959863,0.6681699,male_neutral
0.69517404,0.70143026,0.61801493,0.6312553,0.6895214,0.7119888,0.7468911,0.7284712,0.6786408,0.7472892,0.75996083,0.6797837,male_sad
0.72280353,0.7200587,0.6204846,0.6645807,0.7164872,0.69447464,0.7289269,0.7673668,0.7636625,0.80249786,0.85524267,0.78153193,male_sad
0.63182443,0.57560986,0.5688825,0.6532692,0.7020521,0.6410488,0.7177259,0.6989563,0.7056048,0.74865144,0.7256369,0.6155755,male_sad
0.5838763,0.4708787,0.45473397,0.5583976,0.65481776,0.7179795,0.72270244,0.67495567,0.693402,0.6646988,0.6224114,0.5664715,male_angry
0.6511647,0.62317085,0.5691219,0.59940636,0.6818447,0.7269713,0.8298608,0.761224,0.73488396,0.78466886,0.7950534,0.6464896,male_disgust
0.63045514,0.602927,0.57031816,0.62712646,0.65682286,0.7280317,0.8219045,0.7441291,0.758491,0.8098551,0.7679143,0.6317408,male_fear
0.5937445,0.5447309,0.5020887,0.5780588,0.68625593,0.7396942,0.7498486,0.6698924,0.7026678,0.73950803,0.6583032,0.5652486,male_happy
0.5287655,0.48916417,0.45637614,0.583047,0.62421453,0.61212814,0.6626494,0.6793843,0.7803201,0.7295104,0.58768857,0.48988038,male_neutral
0.537429,0.5770821,0.52784514,0.51630586,0.61346847,0.65629643,0.7242577,0.6890072,0.693566,0.83351636,0.83255017,0.63926053,male_sad
0.59413683,0.5337553,0.56811786,0.64822257,0.67987406,0.6464972,0.7132012,0.6893975,0.68531924,0.7197206,0.6948873,0.6122751,male_angry
0.5926448,0.5221189,0.5807309,0.6863489,0.6653008,0.69287366,0.74764436,0.7081753,0.769783,0.7750077,0.66139525,0.555725,male_disgust
0.672059,0.63511306,0.5894666,0.63699687,0.6926024,0.7462391,0.8213519,0.70989424,0.71791077,0.813718,0.8264238,0.69753987,male_fear
0.56700575,0.5215156,0.5452218,0.65584683,0.692719,0.74173534,0.81120396,0.6790508,0.66272324,0.71519387,0.6904909,0.6040007,male_happy
0.5741501,0.5638417,0.55506504,0.6074488,0.6642958,0.6358632,0.7298617,0.7374948,0.6902183,0.7570661,0.76777136,0.6361415,male_neutral
0.64766765,0.62747127,0.5723697,0.6474084,0.6591987,0.66365564,0.7486071,0.7980221,0.7634901,0.7643174,0.7734844,0.7049849,male_sad
0.6314437,0.5541332,0.5263398,0.6124185,0.63375807,0.64180064,0.7486262,0.71962494,0.6984572,0.72839355,0.6878765,0.6221221,male_angry
0.6711282,0.71364254,0.6309956,0.5893816,0.6366008,0.6471913,0.70468014,0.7858719,0.7798668,0.8316398,0.85599786,0.7383936,male_disgust
0.66844547,0.69399905,0.6522327,0.632786,0.67907035,0.68347955,0.79302585,0.75237113,0.74835485,0.82558155,0.87566066,0.7337546,male_fear
0.67681855,0.64836985,0.591572,0.60749954,0.6609086,0.69953674,0.7969366,0.75286496,0.72791654,0.73796916,0.7041615,0.62123007,male_happy
0.64281154,0.63850814,0.60531163,0.60734123,0.6387885,0.6838595,0.75589633,0.7451311,0.8136996,0.87373716,0.7422116,0.6228409,male_neutral
0.67631114,0.6292662,0.56611454,0.5740988,0.62590235,0.6403738,0.78846425,0.77319115,0.7858671,0.82208395,0.84727216,0.7478155,male_sad
0.6291006,0.5594347,0.48608065,0.5710354,0.62788236,0.6129518,0.7764388,0.68313015,0.60655713,0.65054756,0.58189285,0.57929265,male_angry
0.6628778,0.62912893,0.5919529,0.6556841,0.75103915,0.7637645,0.84089684,0.76254195,0.7876281,0.84046346,0.7917075,0.6899118,male_disgust
0.57718694,0.6315885,0.5370689,0.5481335,0.6820604,0.6691094,0.72574645,0.6642951,0.67702,0.8453457,0.81797546,0.65137124,male_fear
0.6295973,0.576659,0.5652796,0.6575054,0.6940177,0.7396834,0.80907685,0.7465096,0.7628276,0.7604499,0.69558567,0.60903776,male_happy
0.5688192,0.65021104,0.5090692,0.5288077,0.7290261,0.6253331,0.6020537,0.65168744,0.65588385,0.81493706,0.7811883,0.6218447,male_neutral
0.6343899,0.6459259,0.5652529,0.6278754,0.6907378,0.7098504,0.84558225,0.7480257,0.7110134,0.74858016,0.7492952,0.6017949,male_sad
0.5954786,0.56546164,0.54228526,0.6284903,0.6894734,0.7256027,0.8101866,0.7091988,0.66401684,0.6841765,0.6745757,0.56935364,male_angry
0.6602131,0.67771125,0.60025764,0.63097763,0.707388,0.74179727,0.8283609,0.77483916,0.7745429,0.8551929,0.88015765,0.73439026,male_disgust
0.60816103,0.61470985,0.55848587,0.63773525,0.7556297,0.6921586,0.7792522,0.73668087,0.7392723,0.80730414,0.806869,0.6596221,male_fear
0.5571513,0.54823625,0.5364097,0.5971647,0.65794784,0.69256675,0.7813735,0.7454529,0.69920343,0.7169795,0.7013979,0.56367385,male_happy
0.55979174,0.61067146,0.5730254,0.5675486,0.6573682,0.6226801,0.6808846,0.7540977,0.69225293,0.72818255,0.73666507,0.7149788,male_neutral
0.6274099,0.6310123,0.6113519,0.690122,0.7402907,0.78846323,0.84629464,0.76635253,0.75355583,0.8373796,0.8121449,0.6185228,male_sad
0.56908184,0.5056592,0.48000035,0.57781637,0.58765,0.71384823,0.75022805,0.6003904,0.6400075,0.6684219,0.66738313,0.57658684,male_angry
0.66681725,0.67640233,0.6234522,0.610389,0.7107855,0.71911794,0.74548805,0.7719936,0.70078576,0.77874905,0.85014755,0.7569843,male_disgust
0.6582803,0.60306764,0.57709455,0.58845156,0.6188299,0.6581085,0.75255746,0.72962815,0.7268307,0.78987944,0.74281555,0.6259419,male_fear
0.67793584,0.5731255,0.50909853,0.5724764,0.61516935,0.6670959,0.7692147,0.7179741,0.70414853,0.6837628,0.62692416,0.59577334,male_happy
0.6102185,0.59328526,0.53960866,0.5435082,0.65889865,0.6441183,0.7645244,0.72862405,0.7463133,0.79327655,0.75407857,0.642026,male_neutral
0.63575107,0.607742,0.59909296,0.6507287,0.6791261,0.69219714,0.77370346,0.74811786,0.7563484,0.82673055,0.82049227,0.65259826,male_sad
0.6181687,0.622242,0.5981736,0.6530283,0.6065669,0.557454,0.66318023,0.6597613,0.7182222,0.7270917,0.68576884,0.57820576,male_angry
0.6858272,0.66943073,0.5645208,0.64592,0.7338329,0.7267685,0.8022535,0.8140237,0.7979639,0.8632128,0.82226974,0.69810605,male_disgust
0.6638703,0.61013526,0.5253635,0.5337138,0.6080469,0.6460949,0.70229673,0.7012896,0.77060145,0.8399279,0.8558749,0.69325376,male_fear
0.6295058,0.5805663,0.5375482,0.6083824,0.6674169,0.69761217,0.7529471,0.66350806,0.65552014,0.7434389,0.7034718,0.59524184,male_happy
0.6318175,0.57796144,0.5256204,0.6223011,0.62023646,0.6410778,0.7726167,0.7484708,0.77833915,0.7887194,0.7445755,0.63800746,male_neutral
0.61914784,0.57823557,0.5565059,0.6098796,0.64260304,0.65055525,0.76340234,0.75289756,0.7792538,0.8019323,0.82914996,0.68824744,male_sad
0.63011247,0.60675734,0.58492553,0.6440425,0.65779644,0.65958375,0.78733706,0.7197957,0.73477757,0.79169905,0.7555084,0.63924015,male_angry
0.6191852,0.63257426,0.61271065,0.6561791,0.71389514,0.6905348,0.8373616,0.81410366,0.7354299,0.7926234,0.7927308,0.6502189,male_disgust
0.6631494,0.5500716,0.5417271,0.6699401,0.67549336,0.72730047,0.79914474,0.67331284,0.70619905,0.76910985,0.710708,0.60838085,male_fear
0.6134825,0.59627116,0.5502786,0.6489178,0.7000619,0.7370893,0.7827361,0.7279499,0.75877666,0.7508407,0.65320563,0.56107527,male_happy
0.6672754,0.6012124,0.5718281,0.66985184,0.7437471,0.71404445,0.73298335,0.6909444,0.7716951,0.83740497,0.70533776,0.6102625,male_neutral
0.6372792,0.69569445,0.6134526,0.6195883,0.7645376,0.7511636,0.7893925,0.84379506,0.7508667,0.80132884,0.7892147,0.71192455,male_sad
0.65477496,0.61793244,0.5761201,0.6728896,0.698936,0.77950865,0.8405036,0.7583852,0.77446914,0.8147939,0.78027165,0.62770784,male_angry
0.7114709,0.6404168,0.6252419,0.6508338,0.73988754,0.75134176,0.78808093,0.7816769,0.8213607,0.86816853,0.8381591,0.7183905,male_disgust
0.6574577,0.67277074,0.628814,0.63943183,0.683979,0.7154702,0.7929828,0.758932,0.80246794,0.868886,0.82570773,0.67061967,male_fear
0.6410096,0.6475132,0.57077676,0.5603205,0.6710258,0.6768478,0.7284433,0.76881987,0.75618666,0.81512177,0.84630054,0.6929271,male_happy
0.6029342,0.5456197,0.55118847,0.56980455,0.6276312,0.6248351,0.7233172,0.7002529,0.75307673,0.897589,0.82384527,0.63951653,male_neutral
0.7012524,0.7015015,0.64111835,0.6333197,0.7114011,0.7273726,0.795646,0.76450366,0.781844,0.8908793,0.8962927,0.7239571,male_sad
0.656921,0.6225337,0.5729801,0.63606304,0.71533996,0.71887696,0.82512194,0.7970867,0.77248275,0.8171822,0.7545013,0.6296943,male_angry
0.6482336,0.6692559,0.58165914,0.61341745,0.70606714,0.6215701,0.6909912,0.7682953,0.7502752,0.80316657,0.7637943,0.68602806,male_disgust
0.7162703,0.6472927,0.62647516,0.6734849,0.74772733,0.7579362,0.8283029,0.78024393,0.78736883,0.8618068,0.8122458,0.6937787,male_fear
0.5946435,0.58540785,0.613623,0.65424,0.69129664,0.7240901,0.75492203,0.7223932,0.72411674,0.7625588,0.69646555,0.5752182,male_happy
0.6569168,0.6167839,0.60740185,0.6584235,0.69179654,0.670119,0.80606854,0.7433872,0.73767924,0.77285445,0.701511,0.6056766,male_neutral
0.6902225,0.6583048,0.6172864,0.6882262,0.7449763,0.74692374,0.7991908,0.77845174,0.8025683,0.84435725,0.8407358,0.6884455,male_sad
0.6951755,0.62056917,0.60147876,0.576038,0.5949703,0.6029676,0.58284783,0.58574134,0.6892923,0.7912304,0.7491784,0.6727489,male_angry
0.66841644,0.6417578,0.6325401,0.74225944,0.77444285,0.7363656,0.81444675,0.80233735,0.8299465,0.86367583,0.82490027,0.6889858,male_disgust
0.62041914,0.61719316,0.57785034,0.57915515,0.6300349,0.6523737,0.74792534,0.7509459,0.6764145,0.7440683,0.82297057,0.73739845,male_fear
0.6947671,0.63857543,0.616357,0.61503285,0.63668483,0.62671477,0.659113,0.6878222,0.7651613,0.81329876,0.79677814,0.7483258,male_happy
0.7069583,0.6478106,0.6307475,0.6360393,0.68478954,0.6444056,0.6784794,0.7436766,0.7877081,0.78675914,0.800966,0.7398067,male_neutral
0.6989632,0.643095,0.6099419,0.6005183,0.65841925,0.59807897,0.68664664,0.75129807,0.76609683,0.74841595,0.7276182,0.66318303,male_sad
0.50596416,0.538944,0.5504254,0.5389632,0.6433962,0.6131377,0.6532424,0.7058516,0.6214985,0.6295635,0.6031202,0.5299578,male_angry
0.61332184,0.56547695,0.5843974,0.63906145,0.7358966,0.68284583,0.72323936,0.69302964,0.68315643,0.72610575,0.80037767,0.6934194,male_angry
0.63510114,0.6449626,0.6516354,0.6386695,0.6726333,0.6474862,0.66405094,0.6847749,0.8145272,0.86956173,0.80265546,0.67866266,male_angry
0.6539234,0.5926796,0.59605366,0.6761393,0.73776585,0.6689776,0.64923745,0.6838266,0.6906988,0.81579584,0.79317534,0.67656565,male_disgust
0.6741375,0.64498043,0.6422173,0.709611,0.7804368,0.6486867,0.6766458,0.7389206,0.69546735,0.7383983,0.76855254,0.71146685,male_disgust
0.6153597,0.5878736,0.6100529,0.7241501,0.7420063,0.67215073,0.6718806,0.67511237,0.6714013,0.68099755,0.7333311,0.679243,male_disgust
0.5537808,0.5564485,0.61101687,0.6945908,0.72500026,0.7212789,0.6035711,0.559267,0.63119954,0.6710898,0.59405243,0.52045864,male_fear
0.6234429,0.6407035,0.6589819,0.7006253,0.7189949,0.6778522,0.7230886,0.7312292,0.79396015,0.82696486,0.8353692,0.7021851,male_fear
0.6584373,0.63424677,0.6086929,0.6562066,0.7076269,0.67628384,0.653688,0.6833627,0.7097877,0.78378296,0.8300524,0.7458255,male_fear
0.49531022,0.61052597,0.6340608,0.57589203,0.56199247,0.5692725,0.60799605,0.69091463,0.6892686,0.65206236,0.5917522,0.49204665,male_happy
0.54547346,0.53511506,0.5956211,0.7548352,0.7254628,0.6154866,0.6659096,0.7282196,0.74387056,0.77250564,0.7174967,0.6081155,male_happy
0.61739206,0.6512129,0.6531584,0.6971208,0.6819673,0.69479054,0.71907455,0.696834,0.7883986,0.7938003,0.7295206,0.6420669,male_happy
0.6604638,0.6072575,0.59395015,0.6763633,0.7785964,0.67643017,0.6364242,0.6883167,0.79436195,0.8155363,0.81170595,0.72051984,male_neutral
0.6522118,0.6165046,0.6161045,0.69041234,0.7934125,0.7069189,0.6875562,0.67809314,0.7070134,0.7917533,0.8147566,0.69254744,male_sad
0.64987266,0.637826,0.65490586,0.7140108,0.7810724,0.6885242,0.6863258,0.7508197,0.7708081,0.8185613,0.84744304,0.6994121,male_sad
0.7039675,0.6350123,0.623256,0.6813658,0.78036964,0.6945857,0.66484237,0.70688194,0.76995933,0.782958,0.7959347,0.7745984,male_sad
0.5200449,0.5159706,0.53175676,0.5350455,0.6240282,0.5853697,0.6263481,0.6779499,0.6123141,0.59227854,0.6618895,0.57417524,male_angry
0.6155673,0.5775089,0.5919736,0.6010028,0.735334,0.6960998,0.69378036,0.73057276,0.7252978,0.7292602,0.7612904,0.66692233,male_disgust
0.5999217,0.6140644,0.57193667,0.58856136,0.67013556,0.70375746,0.78943264,0.74254495,0.7259768,0.7443282,0.73283595,0.62769234,male_fear
0.69085526,0.64428294,0.56673014,0.53014183,0.6240425,0.5655607,0.52281684,0.5303024,0.5488344,0.5823222,0.5913184,0.63433653,male_happy
0.58268964,0.54914725,0.5378811,0.6395729,0.76075363,0.6384168,0.67310315,0.65576583,0.7182333,0.73863834,0.700372,0.61209816,male_neutral
0.653394,0.60454357,0.60624593,0.6745217,0.7400519,0.67926717,0.6934197,0.7668902,0.81958604,0.8279567,0.80511665,0.7273229,male_sad
0.6680643,0.58904475,0.6242566,0.6155425,0.6270901,0.6382383,0.7126661,0.6958427,0.6440728,0.6615894,0.7498133,0.73140764,male_angry
0.6610256,0.62945557,0.6372882,0.6925562,0.8001753,0.7263495,0.74457234,0.74757963,0.75746286,0.78446573,0.793813,0.709055,male_disgust
0.74085206,0.68731743,0.67927986,0.683017,0.78020126,0.7373233,0.8339224,0.83011997,0.8291513,0.84838444,0.82380444,0.7466364,male_fear
0.6830444,0.6455246,0.63435036,0.6180429,0.7342665,0.7188391,0.7355222,0.6794039,0.67586076,0.7131482,0.7680731,0.75979453,male_happy
0.6096355,0.6511956,0.6866468,0.7356202,0.76859283,0.7283368,0.7326391,0.7065083,0.7437177,0.7948374,0.79887074,0.6890316,male_neutral
0.68282735,0.6675189,0.6646675,0.69065577,0.8026287,0.7504817,0.7294716,0.731797,0.7550096,0.7551751,0.8130549,0.7360228,male_sad
0.5325598,0.57808834,0.5993051,0.55446875,0.5907639,0.5419134,0.68467,0.70173025,0.6656794,0.6678266,0.6390511,0.5522284,male_angry
0.63427603,0.5951367,0.62504387,0.7461664,0.78723437,0.69596934,0.70744616,0.6986895,0.73031336,0.78728485,0.79333633,0.70607406,male_disgust
0.6237195,0.5663902,0.5508132,0.60125303,0.7530479,0.71857387,0.67753553,0.65984327,0.6843698,0.75392514,0.79232967,0.7252094,male_fear
0.5683851,0.5727419,0.57291955,0.6396429,0.7557008,0.673154,0.71385765,0.6777581,0.7124556,0.72271967,0.7133142,0.57745343,male_happy
0.615381,0.5977332,0.6342266,0.6754389,0.70116603,0.63768137,0.6841403,0.7164338,0.7317016,0.795861,0.82253253,0.6745793,male_neutral
0.6815922,0.60589373,0.59894806,0.6550035,0.7078014,0.66424334,0.70021033,0.76376766,0.7669553,0.79690444,0.82203335,0.7346816,male_sad
0.5751993,0.570729,0.6317385,0.63638145,0.7680173,0.6501763,0.6191392,0.6258911,0.6622261,0.62311375,0.6308813,0.6367612,male_angry
0.63650954,0.5787896,0.5768757,0.6140269,0.820218,0.6678024,0.6462935,0.6636542,0.6560604,0.66050315,0.7052644,0.6958004,male_disgust
0.59666103,0.5548873,0.5837414,0.7439877,0.6735685,0.59426105,0.60371757,0.6375862,0.7532979,0.81594455,0.7574438,0.64850086,male_fear
0.5883006,0.59270275,0.63631195,0.71015984,0.75673777,0.6590583,0.6877979,0.66323054,0.6899047,0.75231475,0.74830604,0.6394785,male_happy
0.6286042,0.64808524,0.67084706,0.70247906,0.6506351,0.5890819,0.6692681,0.7152914,0.70891565,0.72524893,0.6920634,0.66111314,male_neutral
0.579647,0.546523,0.5787817,0.6776448,0.670534,0.60184056,0.6396221,0.62777394,0.6950445,0.74088305,0.74106544,0.6827122,male_sad
0.55077136,0.52368885,0.5989894,0.62992364,0.61317,0.5717759,0.643718,0.5942998,0.6556551,0.72078955,0.76098436,0.7161573,male_angry
0.54361564,0.57931316,0.6718287,0.6611159,0.7233606,0.65044,0.6285233,0.6729145,0.66515803,0.64457995,0.66425747,0.61365974,male_disgust
0.5644194,0.55592936,0.60402936,0.65278244,0.72860456,0.6233518,0.7047154,0.7190309,0.68100625,0.678357,0.76670104,0.6861505,male_fear
0.5882527,0.5729014,0.60710996,0.76627594,0.7580048,0.7143542,0.67413294,0.6384132,0.6663227,0.71917176,0.69434386,0.6082158,male_happy
0.5836399,0.5612512,0.5641384,0.59148616,0.68887246,0.63735473,0.6811273,0.6999457,0.6879974,0.6849898,0.7410409,0.6809429,male_neutral
0.54333955,0.5451924,0.6262359,0.6476003,0.7202924,0.5958042,0.67476135,0.6828769,0.66155225,0.6589602,0.7279276,0.67083514,male_sad
