chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,emotion
0.6882087,0.6937261,0.6647035,0.658055,0.67978394,0.7192223,0.7341839,0.68528754,0.6613334,0.6391314,0.65553117,0.6934941,female_angry
0.6572011,0.62261575,0.6443943,0.66202134,0.67191863,0.72820187,0.82634604,0.8165215,0.7876555,0.73412776,0.6919348,0.67054737,male_angry
0.5573887,0.5609505,0.5945929,0.6065355,0.61550653,0.6507912,0.6506455,0.6184048,0.6359538,0.63514996,0.6273584,0.5919323,female_angry
0.5974988,0.6341088,0.6343383,0.6698112,0.7325406,0.74880296,0.7350875,0.7348466,0.7609296,0.73920035,0.6878861,0.62441945,male_angry
0.64473474,0.65506893,0.6567279,0.66128194,0.70211625,0.7353456,0.73166215,0.68366355,0.65315723,0.66454214,0.65363353,0.6231496,female_angry
0.71490526,0.6980974,0.6927169,0.708257,0.7553756,0.732082,0.6752949,0.6431665,0.6613545,0.6945342,0.7261565,0.74169964,male_angry
0.5695502,0.5138417,0.5542804,0.59331,0.5679296,0.6041451,0.62265176,0.5835346,0.6366797,0.59897614,0.5957654,0.60542184,female_angry
0.6770542,0.7275576,0.7388924,0.7209115,0.716619,0.6875408,0.67667437,0.6843343,0.69549775,0.6989288,0.6902456,0.67040205,male_angry
0.5996706,0.5608825,0.53399366,0.5305,0.57862467,0.63295555,0.655894,0.5851506,0.5647051,0.59283805,0.625798,0.6275229,female_angry
0.6696822,0.6961732,0.6869255,0.7149994,0.70625824,0.69754446,0.67406106,0.6782825,0.69698435,0.68690056,0.66538614,0.66282433,male_angry
0.67732835,0.6603099,0.6742198,0.68154556,0.6580047,0.6693145,0.68760556,0.6774223,0.67622346,0.67862636,0.72226167,0.7278368,female_angry
0.6304141,0.66641265,0.72414535,0.752077,0.7485201,0.7109266,0.7184507,0.7071582,0.7110086,0.73548496,0.727622,0.6812999,male_angry
0.6548764,0.61495584,0.61765367,0.59666735,0.5922623,0.6320309,0.61710453,0.5694342,0.6282168,0.6137173,0.643341,0.7350337,female_angry
0.6529564,0.66895646,0.69615245,0.6974819,0.6560028,0.63589776,0.6530724,0.6498576,0.67440295,0.67595637,0.65740675,0.66373706,male_angry
0.655898,0.6295781,0.63049227,0.6544025,0.67257124,0.7010893,0.73839355,0.74768835,0.75109905,0.7084077,0.67815435,0.6740383,female_angry
0.78707856,0.72434217,0.67853475,0.69101864,0.7097472,0.74391073,0.77871925,0.7534477,0.74344647,0.74997956,0.7984757,0.8112406,male_angry
0.56066483,0.50954634,0.5314045,0.56899226,0.56987655,0.62870383,0.6828318,0.70764655,0.74004436,0.72091967,0.68676996,0.65406054,female_angry
0.68797183,0.72280705,0.7462909,0.7757879,0.75540787,0.74115086,0.7281209,0.7060069,0.703086,0.69352627,0.6937119,0.6780359,male_angry
0.6778732,0.6941923,0.72807556,0.70012176,0.7356311,0.7365952,0.7266149,0.6858749,0.6473902,0.6295249,0.6445328,0.6605508,female_angry
0.68631977,0.719201,0.7718428,0.80741084,0.7798092,0.7555365,0.72193533,0.70691884,0.7023723,0.69904125,0.7049118,0.6883821,male_angry
0.5931282,0.5632401,0.5601255,0.56552655,0.5825467,0.616047,0.606102,0.5902794,0.5893705,0.56229144,0.58517766,0.61423635,female_angry
0.7404934,0.70734674,0.731294,0.7341611,0.7890182,0.80272925,0.7781092,0.7599219,0.73816586,0.7338144,0.7500755,0.7921015,male_angry
0.6147383,0.5870323,0.57240665,0.5752173,0.6182073,0.6277153,0.6500107,0.63843584,0.6363511,0.65214235,0.63649243,0.6049472,female_angry
0.75177914,0.712797,0.6744528,0.7057825,0.7427216,0.7261892,0.7033928,0.73939586,0.78003675,0.7718019,0.79636025,0.8000215,male_angry
0.62634945,0.6406637,0.64670753,0.65605026,0.7052981,0.73635083,0.6865508,0.6206452,0.6376683,0.6439699,0.65275705,0.6503081,female_angry
0.6448031,0.6729738,0.7420547,0.7525356,0.7551027,0.765224,0.78723884,0.78361946,0.75648195,0.7045236,0.67583627,0.68163186,male_angry
0.6316908,0.63397557,0.65822405,0.6592207,0.699025,0.7277933,0.7095069,0.6603002,0.6547304,0.64365965,0.6497538,0.6677857,female_angry
0.5949287,0.62788707,0.64615405,0.68571997,0.75425416,0.7794463,0.7644969,0.7521356,0.73940563,0.7101464,0.67671126,0.6078672,male_angry
0.640583,0.64011186,0.6055731,0.6393678,0.7134977,0.7726472,0.758908,0.6930172,0.6786836,0.66665095,0.6883472,0.6518667,female_angry
0.7067691,0.6831812,0.69797707,0.72412205,0.72180724,0.70518005,0.6886005,0.6799587,0.68354607,0.6947731,0.7263028,0.7241747,male_angry
0.6067715,0.5776022,0.5187259,0.5101453,0.5694736,0.6070566,0.6336072,0.6719576,0.63360983,0.67899114,0.6880674,0.6595813,female_angry
0.61727977,0.6581417,0.6888053,0.72645706,0.76258075,0.7187032,0.71071017,0.7269948,0.67340523,0.628936,0.64989626,0.6384226,male_angry
0.5528498,0.58096725,0.52224433,0.5196792,0.5337352,0.5957987,0.6024527,0.6007165,0.5977884,0.54731256,0.5349309,0.5092472,female_angry
0.6931364,0.6988346,0.6788281,0.65715915,0.65181905,0.63721323,0.6119328,0.6586217,0.7050244,0.6988608,0.7246044,0.7202704,male_angry
0.49200082,0.5022138,0.55164075,0.58554673,0.57343435,0.51166356,0.53109527,0.5823504,0.569491,0.5584943,0.546129,0.5012524,female_angry
0.6445538,0.6713743,0.7559493,0.8081128,0.8223583,0.7205619,0.69941294,0.70575756,0.6765928,0.6745996,0.6811383,0.6795673,male_angry
0.54696614,0.6274769,0.6674319,0.6249123,0.6156971,0.6306618,0.5837247,0.57459974,0.6041852,0.5822215,0.58863336,0.58107555,female_angry
0.761428,0.7543541,0.713526,0.70920795,0.7210184,0.70183367,0.71033853,0.7100203,0.72940594,0.7426403,0.7309338,0.761443,male_angry
0.6194846,0.6108951,0.62763476,0.66058123,0.71308947,0.7289022,0.70956033,0.6526886,0.62943447,0.6067014,0.6480077,0.64069694,female_angry
0.6091238,0.65751964,0.69666123,0.677321,0.70766574,0.70245916,0.71184117,0.74659026,0.752722,0.7358794,0.67708766,0.6038994,male_angry
0.6008403,0.554197,0.5756105,0.5737627,0.6106659,0.63216853,0.6276481,0.60032374,0.6600766,0.6777674,0.6909065,0.65358627,female_angry
0.66897804,0.71004534,0.76876044,0.77147406,0.7568965,0.7569619,0.77280235,0.7529198,0.71680146,0.6769432,0.66490304,0.66174245,male_angry
0.69805825,0.69092715,0.67329836,0.6789093,0.7235826,0.7314858,0.6990307,0.6761359,0.6536237,0.6581117,0.6525171,0.6728095,female_angry
0.64619297,0.6489862,0.7243247,0.75704736,0.81191266,0.7929858,0.7001936,0.63280594,0.6274993,0.65270656,0.65815026,0.648195,male_angry
0.61415184,0.5605699,0.5724674,0.550855,0.54085016,0.55222255,0.5617992,0.5675971,0.5474751,0.53713363,0.61559004,0.6619754,female_angry
0.6856158,0.72339576,0.74928224,0.7140538,0.69615895,0.69329774,0.68723726,0.692784,0.7016221,0.72707814,0.72458154,0.67545897,male_angry
0.6023089,0.6054478,0.5587878,0.5294412,0.5461897,0.56804943,0.5660274,0.52346414,0.52678865,0.55280864,0.55473924,0.56599313,female_angry
0.7210929,0.7095969,0.69235224,0.74892735,0.75892895,0.7282262,0.7020052,0.6985912,0.74143016,0.72833073,0.73296523,0.7643467,male_angry
0.6145642,0.5825513,0.6141182,0.66990256,0.6904967,0.6624583,0.6250595,0.5897204,0.6033506,0.7032753,0.77535284,0.71457565,female_angry
0.6125184,0.652649,0.6889117,0.71552736,0.7363428,0.72800565,0.75255275,0.7253703,0.70998,0.66681814,0.6808932,0.6604817,male_angry
0.7147444,0.72173584,0.7120856,0.7091662,0.69685656,0.7098339,0.72968614,0.6688114,0.6662898,0.70816207,0.7246054,0.7110547,female_angry
0.49466515,0.5128137,0.52270836,0.5817788,0.67462057,0.7239333,0.701024,0.6816452,0.7353546,0.7701703,0.691304,0.5469306,male_angry
0.6399425,0.6229647,0.641497,0.6482259,0.6873396,0.6884642,0.7091286,0.6596217,0.670453,0.69659674,0.753518,0.7472989,female_angry
0.69241554,0.76404583,0.794634,0.7894279,0.73817015,0.6957792,0.68377244,0.68020886,0.66667527,0.6878141,0.6885601,0.6747892,male_angry
0.5711951,0.6168501,0.5824535,0.51769173,0.49387974,0.49257767,0.511358,0.50921327,0.53409505,0.529751,0.54598707,0.5682538,female_angry
0.5881164,0.6008155,0.6380288,0.6089375,0.68125916,0.7173925,0.6407767,0.5750107,0.61346775,0.6333722,0.6393926,0.6194732,male_angry
0.55690825,0.5596093,0.5362271,0.5277905,0.5659572,0.61618644,0.65356153,0.6138407,0.59808594,0.5504524,0.54428643,0.5589748,female_angry
0.6566345,0.70253056,0.6602209,0.64609325,0.6541718,0.6750442,0.66047645,0.67131233,0.7146937,0.7083544,0.70399666,0.68296427,male_angry
0.5788887,0.56378967,0.52557415,0.5016989,0.53573424,0.5503521,0.5251651,0.5346371,0.5505095,0.5291667,0.51934266,0.53586966,female_angry
0.6930966,0.7039947,0.761038,0.8350085,0.7769848,0.71794075,0.71149343,0.71157926,0.67705876,0.68858916,0.6867204,0.70226014,male_angry
0.6042462,0.5966246,0.6364881,0.6057737,0.5586384,0.5754233,0.5728446,0.56593317,0.57977575,0.6232423,0.62057793,0.62630504,female_angry
0.7253505,0.71490496,0.7075528,0.72717917,0.7381782,0.7086016,0.70383006,0.7281537,0.74957216,0.7546876,0.75735426,0.7268803,male_angry
0.5869646,0.5955206,0.6182265,0.63792163,0.6734849,0.68573225,0.74377793,0.7340716,0.67900157,0.60410696,0.5792966,0.58386177,female_angry
0.64069724,0.66905904,0.72159976,0.6979666,0.665273,0.6631573,0.69839203,0.75198853,0.74000823,0.7153619,0.6515623,0.6129409,male_angry
0.47354022,0.471911,0.49464163,0.48654324,0.5272305,0.6420377,0.7018732,0.64515716,0.6218994,0.6051,0.5406246,0.5042524,female_angry
0.6922217,0.74705863,0.76592904,0.72534853,0.6993821,0.6537127,0.6199151,0.64022374,0.64226705,0.5747839,0.59884197,0.6485009,male_angry
0.6773474,0.69323826,0.7129523,0.6851456,0.71085393,0.69039285,0.6606565,0.6650498,0.6527326,0.6673771,0.689004,0.6863527,female_angry
0.69656473,0.7342411,0.70520973,0.72045064,0.746512,0.76445735,0.73165363,0.6986975,0.70393926,0.7184831,0.71147317,0.6602874,male_angry
0.5769708,0.5587075,0.5622757,0.5527539,0.5171122,0.5370806,0.57080483,0.5640731,0.5541709,0.5229505,0.5516345,0.5853615,female_angry
0.6888337,0.69086623,0.6991697,0.722226,0.71661943,0.68673855,0.6974552,0.663241,0.6622268,0.69872653,0.71586937,0.70718724,male_angry
0.5826076,0.58749723,0.5360868,0.5390971,0.57174647,0.6056914,0.61245203,0.5453516,0.5534387,0.5651578,0.5466606,0.5621182,female_angry
0.723736,0.71613735,0.7349052,0.71734667,0.71300745,0.7062939,0.74099517,0.78798264,0.7707336,0.7408222,0.755428,0.7360315,male_angry
0.7472018,0.70524496,0.6935189,0.6536603,0.5921669,0.59555274,0.5875664,0.608708,0.58452964,0.57528543,0.5957597,0.66057897,female_angry
0.5201491,0.5420028,0.6055308,0.6420256,0.7418268,0.7435238,0.6987974,0.6867356,0.67043877,0.6200195,0.5457895,0.5223162,male_angry
0.62412125,0.591552,0.59769446,0.63460124,0.6593737,0.6899825,0.7385698,0.69445354,0.6491716,0.6118797,0.5997211,0.62657225,female_angry
0.5549383,0.55560535,0.57797766,0.57237494,0.628427,0.6717884,0.700649,0.7138897,0.7500792,0.76250637,0.72415006,0.6211486,male_angry
0.6363275,0.60933936,0.6527057,0.6416968,0.64994234,0.6738179,0.6728805,0.6522724,0.67239237,0.659056,0.7070363,0.7301238,female_angry
0.71153945,0.728285,0.7508776,0.73844475,0.75566036,0.7395792,0.70123804,0.69675606,0.6685051,0.66137624,0.6946608,0.714949,male_angry
0.59487635,0.6187938,0.55456275,0.47791916,0.47663847,0.4976166,0.49828643,0.4805361,0.52684027,0.5058761,0.5118874,0.55740637,female_angry
0.64992756,0.65481585,0.6757684,0.6697427,0.70792365,0.754732,0.7445217,0.71052325,0.72105473,0.7149134,0.71689,0.6771624,male_angry
0.60576004,0.60431373,0.62669927,0.654615,0.7005274,0.70058733,0.73450696,0.6734355,0.65142417,0.6438017,0.6195806,0.6198993,female_angry
0.6591208,0.66653305,0.64287096,0.6668247,0.6858676,0.6624593,0.672034,0.7170903,0.7872534,0.7751211,0.73011506,0.687677,male_angry
0.6040146,0.59054476,0.6363133,0.7005193,0.71789086,0.6938769,0.7068676,0.70852256,0.7017835,0.6910933,0.6549172,0.63059014,female_angry
0.60308975,0.68346584,0.7237144,0.77017623,0.80058384,0.8034439,0.78399676,0.7460969,0.7104592,0.6625324,0.6478728,0.6205095,male_angry
0.54583,0.50117034,0.5463521,0.51587296,0.53201514,0.5865961,0.58469325,0.5285477,0.5769152,0.6362437,0.67544043,0.63586265,female_angry
0.6236675,0.6422767,0.64101636,0.6483534,0.7102314,0.71675074,0.6678417,0.6702765,0.71741223,0.71374995,0.69425416,0.6584167,male_angry
0.71044743,0.6931521,0.70716244,0.724096,0.694724,0.6649277,0.695395,0.6658663,0.6079218,0.59192884,0.617661,0.68315285,female_angry
0.63682884,0.6936114,0.6746822,0.6711835,0.7182443,0.7410708,0.74549335,0.73916495,0.6691593,0.6052157,0.5690083,0.57428545,male_angry
0.5412864,0.54533017,0.5828553,0.6338765,0.65946895,0.6842579,0.71348596,0.7069941,0.71754503,0.6552842,0.6287004,0.579629,female_angry
0.6787906,0.7050556,0.7275705,0.7464037,0.72604287,0.70666593,0.6670402,0.6588502,0.6790622,0.6405018,0.65433025,0.69268656,male_angry
0.6974571,0.6720124,0.6957449,0.7423167,0.75630754,0.7072474,0.65618485,0.6264665,0.6279634,0.6700738,0.68882155,0.71236175,female_angry
0.6728517,0.71000516,0.7944915,0.7766308,0.758619,0.74908006,0.6940471,0.64397633,0.6316203,0.6277648,0.6317033,0.65539277,male_angry
0.5461938,0.56548554,0.6144332,0.59544444,0.58462197,0.6305333,0.6004715,0.5552369,0.5569023,0.5658753,0.57038206,0.54524994,female_angry
0.7215979,0.77896434,0.768422,0.7982584,0.81185097,0.7842453,0.7574292,0.7396619,0.7248493,0.7452844,0.7141997,0.6855188,male_angry
0.5956309,0.56375784,0.5539255,0.5439213,0.5638444,0.5940596,0.60432607,0.5781637,0.58553445,0.615387,0.5858517,0.56614536,female_angry
0.70274925,0.6893673,0.7138391,0.7474679,0.75968814,0.7535516,0.721692,0.7523234,0.7724879,0.74543184,0.71328425,0.71557355,male_angry
0.7763423,0.6631795,0.59561896,0.5915132,0.6040963,0.58070636,0.61324006,0.6636987,0.60270333,0.6118727,0.63408905,0.6930128,female_angry
0.5431528,0.567801,0.6401442,0.6583337,0.7054612,0.72329354,0.73764527,0.703433,0.6809617,0.6476103,0.56141365,0.54166186,male_angry
0.49933323,0.5070111,0.5165014,0.54876035,0.581108,0.58768976,0.58354497,0.54461956,0.5379318,0.5454801,0.5105136,0.507883,female_angry
0.5733367,0.5940498,0.59943396,0.6245141,0.6629544,0.71266675,0.75215876,0.77619123,0.79605854,0.7329099,0.64967674,0.5756106,male_angry
0.6154968,0.605093,0.5988077,0.609242,0.64468336,0.7141464,0.7206041,0.65242976,0.61915153,0.6413625,0.6971921,0.6775639,female_angry
0.7104469,0.7351055,0.7558548,0.74866754,0.7585542,0.7539785,0.7511599,0.7259334,0.70778394,0.6962864,0.6940226,0.6775144,male_angry
0.70904803,0.6995074,0.66386586,0.6312361,0.59575266,0.6164168,0.66340846,0.6015621,0.5677363,0.5718023,0.6263883,0.71028066,female_angry
0.5295798,0.567738,0.5972251,0.66146165,0.70925003,0.6872972,0.6920035,0.6965392,0.6923806,0.6194365,0.6220587,0.56618416,male_angry
0.5532894,0.5437466,0.5563174,0.56575036,0.57512176,0.5678061,0.6076708,0.6241587,0.5903812,0.5375116,0.57373804,0.56230897,female_angry
0.6031974,0.6090486,0.6577581,0.6525235,0.65755326,0.67640084,0.6630284,0.649301,0.7185217,0.74567133,0.71621454,0.6812646,male_angry
0.59025085,0.58759505,0.59019977,0.6366951,0.6669012,0.6325683,0.6377299,0.6167851,0.60576934,0.60049725,0.59598094,0.5680448,female_angry
0.6203584,0.71242946,0.73515916,0.7647295,0.7534987,0.7288273,0.7729842,0.7114914,0.59780747,0.5740906,0.5752239,0.5764847,male_angry
0.65902007,0.5146911,0.45638606,0.46635917,0.5200976,0.5467367,0.56048447,0.61463934,0.6070052,0.58676505,0.6313081,0.69185144,female_angry
0.65758353,0.7259917,0.6688433,0.66059715,0.662874,0.7035028,0.6640434,0.64290535,0.70537305,0.7007513,0.7071477,0.6726304,male_angry
0.6441456,0.6561054,0.7081527,0.695137,0.68682134,0.7123022,0.7270694,0.6967465,0.65081584,0.61272925,0.6052013,0.6220514,female_angry
0.5890659,0.63323075,0.6661082,0.6765607,0.7313134,0.73309374,0.7069314,0.75534695,0.7181471,0.63273686,0.5927604,0.5801179,male_angry
0.62603366,0.5946399,0.61756235,0.57332915,0.55750006,0.6159595,0.6869031,0.6751114,0.66174334,0.66304755,0.62159634,0.6408841,female_angry
0.658014,0.7464934,0.7228498,0.67924273,0.7048062,0.7042455,0.6803676,0.66065955,0.62118906,0.5320509,0.5211939,0.5824837,male_angry
0.5868095,0.5989758,0.61213124,0.6321267,0.6275032,0.63590217,0.6078788,0.59689146,0.6037089,0.5954428,0.5779008,0.5795413,female_angry
0.50536776,0.5679855,0.6145966,0.6378717,0.68488383,0.6751796,0.75620455,0.6391168,0.5165279,0.47402737,0.52315885,0.53903997,male_angry
0.7060661,0.673375,0.67702425,0.6648767,0.69529116,0.70976394,0.67454267,0.67477334,0.69622093,0.69534016,0.700843,0.7064296,female_angry
0.6719229,0.6974225,0.69452256,0.71050453,0.7574072,0.7585923,0.694775,0.66172826,0.67702436,0.6922486,0.69933045,0.6757781,male_angry
0.6313544,0.63552475,0.59336984,0.5680033,0.53276724,0.544551,0.57570004,0.5645283,0.6335781,0.64011097,0.614611,0.6160637,female_angry
0.71202487,0.68086773,0.6394594,0.6891701,0.72947294,0.7361681,0.7211014,0.7147033,0.72496706,0.7322003,0.7421359,0.7634616,male_angry
0.68574166,0.6413424,0.59920853,0.60562795,0.57729363,0.58966273,0.65842855,0.64627695,0.62261504,0.61707056,0.6576528,0.73482794,female_angry
0.6432162,0.63018084,0.6536008,0.6854565,0.721355,0.7298514,0.7470062,0.7441312,0.70604795,0.6800926,0.62914366,0.61366826,male_angry
0.6605772,0.66360825,0.6789485,0.7102554,0.7411954,0.7904243,0.7929409,0.7292736,0.6945733,0.67286766,0.64550513,0.65263224,female_angry
0.6141903,0.59929687,0.5983383,0.6378398,0.7073539,0.7705784,0.7334257,0.708419,0.731611,0.7198452,0.7024777,0.63971454,male_angry
0.6747278,0.6518621,0.61804545,0.63996583,0.67724395,0.7127886,0.7118779,0.6849747,0.6490095,0.64872944,0.6702039,0.6583065,female_angry
0.67998344,0.72607267,0.7204069,0.71274245,0.7435661,0.73067355,0.70342994,0.687048,0.70574486,0.65865993,0.6602426,0.674881,male_angry
0.61860806,0.5931122,0.55641943,0.5512572,0.52516836,0.5435319,0.56065965,0.5312314,0.5347012,0.513739,0.5620457,0.6063787,female_angry
0.77573395,0.76262003,0.739752,0.7378032,0.7688608,0.72218895,0.681873,0.6765871,0.680509,0.68260837,0.7160611,0.7727041,male_fear
0.5795525,0.5690978,0.5458258,0.5790334,0.59202933,0.58517784,0.5543625,0.53482366,0.57016635,0.53661555,0.52496326,0.57235986,female_fear
0.7101792,0.71726465,0.70245993,0.7229407,0.7670684,0.74878025,0.73158884,0.7349072,0.75835973,0.7460643,0.7350909,0.7152003,male_fear
0.53447264,0.5086597,0.49239418,0.4998438,0.5660086,0.6151482,0.58825356,0.5641488,0.57579035,0.5365586,0.5125694,0.5233133,female_fear
0.7233142,0.76697695,0.7445809,0.78243005,0.751115,0.7112202,0.7362667,0.76060647,0.7593342,0.71985286,0.69005233,0.6790814,male_fear
0.71362734,0.6619046,0.69748646,0.67896485,0.63826203,0.6176449,0.6134825,0.6193277,0.6590805,0.682339,0.7194845,0.72460985,female_fear
0.67743003,0.67946446,0.6674233,0.6541389,0.7019222,0.7142697,0.7440414,0.75140905,0.7411233,0.726229,0.6707764,0.65728235,male_fear
0.58358675,0.6070443,0.63632834,0.62349737,0.61500347,0.62134826,0.66203797,0.73786855,0.72640085,0.65571827,0.5990789,0.5882653,female_fear
0.7580158,0.7433875,0.75465304,0.7450963,0.7698927,0.7652465,0.76606244,0.73685056,0.69713736,0.70026594,0.71915954,0.7486413,male_fear
0.71456987,0.6422418,0.59977645,0.5595925,0.53572154,0.59333366,0.67782485,0.64230776,0.63783556,0.6973885,0.75561696,0.7296785,female_fear
0.70500237,0.7788373,0.80810463,0.80377537,0.825152,0.78929996,0.7471516,0.72966146,0.74575865,0.7242187,0.7056139,0.69874036,male_fear
0.67605424,0.6631015,0.6541659,0.6844126,0.732165,0.7341198,0.69497216,0.6834642,0.6940966,0.7097921,0.70647,0.7046835,female_fear
0.7210482,0.7177266,0.7194552,0.7492556,0.76040256,0.7357528,0.72646046,0.74289757,0.7639622,0.77528363,0.7771048,0.7367749,male_fear
0.6636817,0.6227766,0.5958538,0.54758203,0.53567874,0.5286436,0.56606156,0.5755406,0.5903377,0.59391624,0.6253367,0.6607769,female_fear
0.74365586,0.7559469,0.78199244,0.76603955,0.7782264,0.7703881,0.7595639,0.7745392,0.78111416,0.7509884,0.7306667,0.7317829,male_fear
0.61641544,0.54698855,0.51639336,0.50792485,0.50144935,0.5116598,0.5084936,0.5216367,0.5547953,0.5892806,0.59015805,0.626559,female_fear
0.6517228,0.6260103,0.5861046,0.6523742,0.7542936,0.76688117,0.7595216,0.77561724,0.74400747,0.71480244,0.682067,0.66934425,male_fear
0.64523315,0.690827,0.709364,0.69699055,0.68317956,0.6731576,0.66155005,0.6488928,0.64417654,0.63152623,0.6617545,0.66976196,female_fear
0.6177701,0.6558447,0.6718377,0.68505967,0.6827393,0.70574915,0.7125998,0.69680816,0.74454015,0.73128355,0.67570627,0.6370819,male_fear
0.6242919,0.57660055,0.5383627,0.49976543,0.50384325,0.51923734,0.4850587,0.46450076,0.47929612,0.48781356,0.5542109,0.6079413,female_fear
0.6782407,0.6645343,0.6400802,0.6268621,0.6644932,0.69232225,0.75883985,0.78754544,0.8082225,0.81690335,0.7586087,0.7037132,male_fear
0.66176105,0.5768398,0.57289964,0.6019336,0.61304414,0.59677714,0.637679,0.7086371,0.75181806,0.75128275,0.7305153,0.7104575,female_fear
0.6621988,0.6954251,0.718508,0.73774964,0.74740505,0.7118941,0.68433654,0.66418505,0.65560037,0.6406632,0.63499093,0.63692397,male_fear
0.6855509,0.6266771,0.6137063,0.61535,0.6063376,0.60923237,0.60281086,0.58967125,0.5806589,0.5894161,0.61958677,0.6452531,female_fear
0.6712945,0.68320376,0.7044262,0.7194089,0.7363204,0.7413028,0.7517035,0.7632104,0.73709846,0.6754416,0.66204244,0.66274303,male_fear
0.52997875,0.4969203,0.5269803,0.58697456,0.60179347,0.5524182,0.5529963,0.5711375,0.56147873,0.4923927,0.5424743,0.56511056,female_fear
0.63153404,0.6590872,0.69105726,0.69968796,0.69866204,0.676284,0.6519394,0.6267556,0.697114,0.7347859,0.69888896,0.6574052,male_fear
0.56234556,0.54489064,0.5421937,0.5364878,0.5738972,0.6096423,0.6090648,0.6276519,0.58885753,0.5429404,0.53884435,0.5510458,female_fear
0.72490656,0.76694703,0.77353644,0.7826778,0.7779013,0.7643625,0.78216696,0.74829215,0.7424728,0.73183256,0.7036086,0.697347,male_fear
0.67621416,0.59955126,0.6005917,0.6141468,0.6013583,0.61623406,0.6057066,0.6255108,0.69768363,0.7368491,0.78788143,0.7464156,female_fear
0.6727089,0.6458712,0.63337874,0.68580365,0.66122407,0.6664863,0.7224755,0.7421617,0.78572845,0.74157876,0.6771915,0.6505294,male_fear
0.6685179,0.598989,0.567102,0.58660734,0.62419313,0.6640846,0.71948767,0.74724936,0.6799877,0.6200569,0.6250375,0.659057,female_fear
0.79096806,0.77259624,0.74623775,0.73972344,0.79012316,0.7930784,0.80851686,0.79769737,0.78831476,0.76195264,0.78810716,0.80501735,male_fear
0.6348677,0.619379,0.5948978,0.58289415,0.57841474,0.65196294,0.7215693,0.71453464,0.7401567,0.76347685,0.7349334,0.6662655,female_fear
0.7238171,0.748325,0.7830908,0.79999465,0.8294121,0.7809487,0.7170054,0.6796997,0.7051379,0.71271104,0.7038598,0.7188448,male_fear
0.70292556,0.6399462,0.6149907,0.61195135,0.66346145,0.6848005,0.63104874,0.61666214,0.6432239,0.6458722,0.70386565,0.7205517,female_fear
0.74032503,0.769657,0.780681,0.7765109,0.79329944,0.82709557,0.80122745,0.774081,0.78726065,0.78976077,0.78621787,0.7761616,male_fear
0.7367207,0.7280427,0.6967472,0.65387404,0.6329759,0.6039924,0.6001221,0.60167634,0.6407716,0.6683206,0.67792857,0.69451755,female_fear
0.6955743,0.69506687,0.7069878,0.69351876,0.75139827,0.75683945,0.75246245,0.7286847,0.7461261,0.781104,0.7630961,0.70431054,male_fear
0.5310534,0.48066562,0.47888234,0.4255979,0.39002535,0.41177228,0.44428065,0.4545248,0.49348834,0.5261232,0.51827675,0.52452475,female_fear
0.6905293,0.70255136,0.7066042,0.73918223,0.7841989,0.78458476,0.8077246,0.77371484,0.72805315,0.70188034,0.65378803,0.64964265,male_fear
0.71655446,0.7320603,0.7573384,0.74404573,0.71785057,0.6837802,0.68511015,0.691481,0.632824,0.6045091,0.64370674,0.69324195,female_fear
0.6626362,0.66615605,0.6792911,0.6832732,0.6847677,0.71075696,0.7299649,0.7000349,0.7573465,0.70829743,0.67407906,0.68177265,male_fear
0.6364211,0.5987982,0.57915425,0.54229414,0.5210778,0.49767846,0.48991093,0.4723716,0.4601726,0.48765612,0.5338157,0.6021212,female_fear
0.67195404,0.66844624,0.6893986,0.7029433,0.7120653,0.7237622,0.7637173,0.7825352,0.8133443,0.79155314,0.738279,0.6889906,male_fear
0.65523875,0.6158507,0.62818193,0.6511902,0.6248702,0.64310527,0.68950295,0.7299579,0.77764523,0.7180436,0.699959,0.6941773,female_fear
0.71067953,0.7683891,0.8102337,0.8237806,0.8241394,0.797527,0.74799937,0.69695896,0.69118154,0.6997883,0.69583625,0.69128656,male_fear
0.50317776,0.49259987,0.48310944,0.51597005,0.54383314,0.54596436,0.5742756,0.58124626,0.5820735,0.53851354,0.52024233,0.5156422,female_fear
0.7347165,0.73924893,0.7533662,0.7126692,0.7309351,0.74495935,0.72893703,0.744942,0.78692895,0.78402,0.7403682,0.73214996,male_fear
0.59251803,0.560344,0.58932954,0.59820867,0.6254675,0.598375,0.58693534,0.59728956,0.5806554,0.5607881,0.6074369,0.6134919,female_fear
0.6540638,0.66284317,0.69604486,0.74919885,0.79864806,0.76628125,0.70906913,0.6565895,0.67997795,0.6934064,0.69031227,0.6908171,male_fear
0.47587168,0.4702342,0.5025622,0.5288924,0.56274205,0.603885,0.59555286,0.5175522,0.5019757,0.48248675,0.48711222,0.47883204,female_fear
0.7364383,0.75203747,0.7557027,0.7911807,0.7346503,0.7528117,0.79899335,0.74449575,0.73856705,0.72368616,0.7452437,0.7461663,male_fear
0.6682994,0.6297756,0.6551944,0.6498256,0.6017965,0.54288954,0.5306205,0.53999376,0.6180633,0.68175465,0.6898028,0.6736248,female_fear
0.657321,0.66098243,0.6938744,0.7059803,0.7074762,0.7256031,0.71993154,0.68934315,0.6120687,0.5642181,0.57009655,0.6396751,male_fear
